unique_key,created_time,closed_time,created_date,closed_date,agency_name,complaint_type,descriptor,incident_zip,incident_address,address_type,city,status
39449713,20:00:00,20:55:00,6/13/2018,6/14/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,807 WASHINGTON AVENUE,ADDRESS,BROOKLYN,Closed
39450157,0:54:00,15:12:00,6/13/2018,6/13/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,0,INTERSECTION,BROOKLYN,Closed
39450161,0:56:00,1:45:00,6/13/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,0,INTERSECTION,BROOKLYN,Closed
39450165,11:14:00,7:00:00,6/13/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11223,1848 WEST    6 STREET,ADDRESS,BROOKLYN,Closed
39450173,6:20:00,7:00:00,6/13/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,0,INTERSECTION,BROOKLYN,Closed
39451121,18:04:00,19:45:00,6/13/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11211,207 SOUTH    3 STREET,ADDRESS,BROOKLYN,Closed
39451122,19:22:00,20:30:00,6/13/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,79 NORTH HENRY STREET,ADDRESS,BROOKLYN,Closed
39451134,9:22:00,15:45:00,6/13/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11208,0,INTERSECTION,BROOKLYN,Closed
39452011,17:02:00,12:00:00,6/13/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,GARDEN PLACE,BLOCKFACE,BROOKLYN,Closed
39452021,6:37:00,7:00:00,6/13/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11223,1866 WEST    6 STREET,ADDRESS,BROOKLYN,Closed
39454752,5:19:00,7:00:00,6/13/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11249,420 KENT AVENUE,ADDRESS,BROOKLYN,Closed
39455352,4:27:00,21:30:00,6/13/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11209,0,INTERSECTION,BROOKLYN,Closed
39455653,3:02:00,15:11:00,6/13/2018,6/13/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11203,829 EAST NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed
39455661,19:08:00,18:15:00,6/13/2018,7/2/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,108 HENRY STREET,ADDRESS,BROOKLYN,Closed
39456139,0:53:00,15:12:00,6/13/2018,6/13/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,0,INTERSECTION,BROOKLYN,Closed
39456142,19:05:00,6:45:00,6/13/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,227 7 AVENUE,ADDRESS,BROOKLYN,Closed
39456303,19:56:00,18:15:00,6/13/2018,7/2/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,807 WASHINGTON AVENUE,ADDRESS,BROOKLYN,Closed
39457157,22:46:00,7:00:00,6/13/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,515 4 AVENUE,ADDRESS,BROOKLYN,Closed
39457473,8:42:00,8:00:00,6/13/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11217,118 LAFAYETTE AVENUE,ADDRESS,BROOKLYN,Closed
39458336,9:48:00,14:45:00,6/14/2018,6/14/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11235,22 BEAUMONT STREET,ADDRESS,BROOKLYN,Closed
39458341,21:59:00,22:30:00,6/14/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11209,0,INTERSECTION,BROOKLYN,Closed
39458342,20:15:00,6:45:00,6/14/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11208,483 LINCOLN AVENUE,ADDRESS,BROOKLYN,Closed
39459573,18:33:00,17:11:00,6/14/2018,6/15/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11209,461 77 STREET,ADDRESS,BROOKLYN,Closed
39460897,18:57:00,0:00:00,6/14/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11214,0,INTERSECTION,BROOKLYN,Closed
39462193,22:33:00,17:09:00,6/14/2018,6/15/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,515 4 AVENUE,ADDRESS,BROOKLYN,Closed
39464685,20:20:00,18:15:00,6/14/2018,7/2/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,0,INTERSECTION,BROOKLYN,Closed
39464710,23:35:00,4:00:00,6/14/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,515 4 AVENUE,ADDRESS,BROOKLYN,Closed
39465899,6:57:00,13:45:00,6/14/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11221,650 MADISON STREET,ADDRESS,BROOKLYN,Closed
39467071,19:50:00,18:14:00,6/14/2018,7/2/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11216,709 STERLING PLACE,ADDRESS,BROOKLYN,Closed
39468399,19:23:00,18:30:00,6/15/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11223,0,INTERSECTION,BROOKLYN,Closed
39469227,7:56:00,7:15:00,6/15/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11214,2270 83 STREET,ADDRESS,BROOKLYN,Closed
39474412,7:52:00,8:30:00,6/15/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,278 WARREN STREET,ADDRESS,BROOKLYN,Closed
39474423,18:33:00,0:00:00,6/15/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11212,47 ROCKAWAY PARKWAY,ADDRESS,BROOKLYN,Closed
39474459,20:17:00,1:45:00,6/15/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,324 LAFAYETTE AVENUE,ADDRESS,BROOKLYN,Closed
39475494,6:29:00,11:00:00,6/15/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,0,INTERSECTION,BROOKLYN,Closed
39475508,19:49:00,0:00:00,6/15/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,91 MONITOR STREET,ADDRESS,BROOKLYN,Closed
39475812,9:36:00,8:00:00,6/15/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11208,0,INTERSECTION,BROOKLYN,Closed
39476927,7:02:00,8:00:00,6/15/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11205,687 MYRTLE AVENUE,ADDRESS,BROOKLYN,Closed
39477359,2:26:00,6:45:00,6/15/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11228,104 BAY   11 STREET,ADDRESS,BROOKLYN,Closed
39477512,9:25:00,17:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11237,28 SAINT NICHOLAS AVENUE,ADDRESS,BROOKLYN,Closed
39477514,9:44:00,15:18:00,6/16/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
39477516,11:16:00,19:47:00,6/16/2018,6/30/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11220,518 58 STREET,ADDRESS,BROOKLYN,Closed
39477526,8:43:00,19:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11233,63 BUFFALO AVENUE,ADDRESS,BROOKLYN,Closed
39477531,14:53:00,13:15:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11229,2233 OCEAN AVENUE,ADDRESS,BROOKLYN,Closed
39477536,8:34:00,13:19:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11220,775 47 STREET,ADDRESS,BROOKLYN,Closed
39477574,2:32:00,2:30:00,6/16/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11239,0,INTERSECTION,BROOKLYN,Closed
39477583,7:40:00,11:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11230,CONEY ISLAND AVENUE,BLOCKFACE,BROOKLYN,Closed
39478512,9:15:00,13:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,301 ECKFORD STREET,ADDRESS,BROOKLYN,Closed
39478540,11:48:00,19:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11208,483 LINCOLN AVENUE,ADDRESS,BROOKLYN,Closed
39478542,13:36:00,16:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11206,0,INTERSECTION,BROOKLYN,Closed
39478543,14:03:00,15:13:00,6/16/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
39478555,9:44:00,15:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11206,187 JOHNSON AVENUE,ADDRESS,BROOKLYN,Closed
39479564,8:00:00,14:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11209,8915 SHORE ROAD,ADDRESS,BROOKLYN,Closed
39479769,8:22:00,9:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11234,5301 AVENUE K,ADDRESS,BROOKLYN,Closed
39479780,8:53:00,14:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,0,INTERSECTION,BROOKLYN,Closed
39479787,17:52:00,11:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11234,2044 EAST   61 STREET,ADDRESS,BROOKLYN,Closed
39479802,11:05:00,19:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,204 ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed
39479805,9:17:00,12:30:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11229,2530 OCEAN AVENUE,ADDRESS,BROOKLYN,Closed
39481044,10:30:00,15:16:00,6/16/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
39481092,14:13:00,14:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11204,55 AVENUE O,ADDRESS,BROOKLYN,Closed
39481111,9:18:00,8:30:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
39481120,15:02:00,11:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11234,2021 EAST   41 STREET,ADDRESS,BROOKLYN,Closed
39482187,9:44:00,12:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11231,254 SMITH STREET,ADDRESS,BROOKLYN,Closed
39482291,9:03:00,15:54:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,5 AVENUE,BLOCKFACE,BROOKLYN,Closed
39482323,10:48:00,13:30:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,400 6 AVENUE,ADDRESS,BROOKLYN,Closed
39482324,10:50:00,18:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,177 PARK PLACE,ADDRESS,BROOKLYN,Closed
39482430,10:52:00,14:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,0,INTERSECTION,BROOKLYN,Closed
39482431,11:10:00,15:22:00,6/16/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
39482435,12:06:00,13:30:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11231,119 3 PLACE,ADDRESS,BROOKLYN,Closed
39482436,12:37:00,9:00:00,6/16/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11219,1230 TABOR COURT,ADDRESS,BROOKLYN,Closed
39482657,7:26:00,11:00:00,6/16/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11237,202 STARR STREET,ADDRESS,BROOKLYN,Closed
39483460,15:14:00,9:30:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,1901 DORCHESTER ROAD,ADDRESS,BROOKLYN,Closed
39483492,10:03:00,10:15:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11210,2425 NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed
39483493,11:02:00,13:30:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,400 6 AVENUE,ADDRESS,BROOKLYN,Closed
39484414,8:23:00,11:19:00,6/16/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11230,928 CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,Closed
39484422,11:28:00,16:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11206,222 JOHNSON AVENUE,ADDRESS,BROOKLYN,Closed
39484499,8:42:00,15:31:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,0,INTERSECTION,BROOKLYN,Closed
39484502,12:35:00,9:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11219,1230 TABOR COURT,ADDRESS,BROOKLYN,Closed
39484538,8:37:00,8:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11232,19 STREET,BLOCKFACE,BROOKLYN,Closed
39485428,8:07:00,8:52:00,6/16/2018,6/16/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,0,INTERSECTION,BROOKLYN,Closed
39485430,9:31:00,8:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,152 MARTENSE STREET,ADDRESS,BROOKLYN,Closed
39485534,16:06:00,9:00:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,ADAMS STREET,BLOCKFACE,BROOKLYN,Closed
39485566,12:33:00,8:45:00,6/16/2018,6/23/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11221,330 MARCUS GARVEY BOULEVARD,ADDRESS,BROOKLYN,Closed
39486067,11:28:00,13:03:00,6/17/2018,6/24/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11210,2701 GLENWOOD ROAD,ADDRESS,BROOKLYN,Closed
39486970,13:30:00,8:00:00,6/17/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11210,2705 GLENWOOD ROAD,ADDRESS,BROOKLYN,Closed
39487862,8:50:00,13:00:00,6/17/2018,6/24/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11214,45 BAY   35 STREET,ADDRESS,BROOKLYN,Closed
39488863,11:06:00,10:30:00,6/17/2018,6/24/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11234,2044 EAST   61 STREET,ADDRESS,BROOKLYN,Closed
39490664,14:08:00,11:29:00,6/17/2018,6/24/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11216,ST JOHN'S PLACE,BLOCKFACE,BROOKLYN,Closed
39491502,10:19:00,8:35:00,6/17/2018,6/24/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11217,146 ST JOHNS PLACE,ADDRESS,BROOKLYN,Closed
39492476,10:53:00,10:45:00,6/17/2018,6/24/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11238,489 WASHINGTON AVENUE,ADDRESS,BROOKLYN,Closed
39492494,15:35:00,8:00:00,6/17/2018,6/18/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11210,2705 GLENWOOD ROAD,ADDRESS,BROOKLYN,Closed
39493172,6:06:00,7:00:00,6/18/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,1702 NEWKIRK AVENUE,ADDRESS,BROOKLYN,Closed
39493183,22:45:00,22:32:00,6/18/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,213 13 STREET,ADDRESS,BROOKLYN,Closed
39493193,6:58:00,11:00:00,6/18/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,75 CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed
39494377,23:01:00,6:45:00,6/18/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11210,1599 EAST   22 STREET,ADDRESS,BROOKLYN,Closed
39494378,23:02:00,18:15:00,6/18/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,0,INTERSECTION,BROOKLYN,Closed
39494379,20:23:00,23:30:00,6/18/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11216,514 GREENE AVENUE,ADDRESS,BROOKLYN,Closed
39496786,23:15:00,6:45:00,6/18/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11239,1230 PENNSYLVANIA AVENUE,ADDRESS,BROOKLYN,Closed
39496806,22:44:00,18:45:00,6/18/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11206,0,INTERSECTION,BROOKLYN,Closed
39497189,0:21:00,6:45:00,6/18/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11214,0,INTERSECTION,BROOKLYN,Closed
39498048,23:02:00,22:32:00,6/18/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,515 4 AVENUE,ADDRESS,BROOKLYN,Closed
39499277,10:08:00,7:00:00,6/18/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
39499315,20:21:00,21:15:00,6/18/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11235,278 AMHERST STREET,ADDRESS,BROOKLYN,Closed
39499318,10:10:00,15:27:00,6/18/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
39500462,19:37:00,19:45:00,6/18/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11220,542 53 STREET,ADDRESS,BROOKLYN,Closed
39501665,23:16:00,2:15:00,6/18/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,166 7 AVENUE,ADDRESS,BROOKLYN,Closed
39504019,2:17:00,5:00:00,6/19/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11211,730 METROPOLITAN AVENUE,ADDRESS,BROOKLYN,Closed
39504922,20:22:00,19:15:00,6/19/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11207,756 STANLEY AVENUE,ADDRESS,BROOKLYN,Closed
39504948,11:23:00,13:30:00,6/19/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,0,INTERSECTION,BROOKLYN,Closed
39505894,23:41:00,1:45:00,6/19/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11221,24 GOODWIN PLACE,ADDRESS,BROOKLYN,Closed
39507814,0:54:00,2:52:00,6/19/2018,6/19/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11239,0,INTERSECTION,BROOKLYN,Closed
39508877,23:55:00,20:45:00,6/19/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11228,1341 77 STREET,ADDRESS,BROOKLYN,Closed
39509735,22:53:00,0:00:00,6/19/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11205,0,INTERSECTION,BROOKLYN,Closed
39509736,20:32:00,6:45:00,6/19/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11230,1673 OCEAN AVENUE,ADDRESS,BROOKLYN,Closed
39509793,21:05:00,6:45:00,6/19/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11215,515 4 AVENUE,ADDRESS,BROOKLYN,Closed
39509794,11:17:00,16:02:00,6/19/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11208,0,INTERSECTION,BROOKLYN,Closed
39511045,18:09:00,0:15:00,6/19/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,0,INTERSECTION,BROOKLYN,Closed
39511337,6:36:00,22:15:00,6/19/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11217,BERGEN STREET,BLOCKFACE,BROOKLYN,Closed
39512027,19:05:00,20:30:00,6/19/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11225,1016 CARROLL STREET,ADDRESS,BROOKLYN,Closed
39512659,20:29:00,23:30:00,6/19/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,79 NORTH HENRY STREET,ADDRESS,BROOKLYN,Closed
39512660,11:19:00,20:45:00,6/19/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11208,0,INTERSECTION,BROOKLYN,Closed
39513020,1:48:00,18:54:00,6/19/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,481 EAST   21 STREET,ADDRESS,BROOKLYN,Closed
39513545,18:40:00,20:45:00,6/20/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,123 LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed
39513560,11:55:00,7:00:00,6/20/2018,6/27/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11216,515 GATES AVENUE,ADDRESS,BROOKLYN,Closed
39513561,9:34:00,13:45:00,6/20/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11203,824 EAST NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed
39514864,19:38:00,22:15:00,6/20/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11206,38 FORREST STREET,ADDRESS,BROOKLYN,Closed
39516055,8:18:00,14:45:00,6/20/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11224,2831 WEST   17 STREET,ADDRESS,BROOKLYN,Closed
39516057,19:46:00,20:30:00,6/20/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11228,0,INTERSECTION,BROOKLYN,Closed
39517267,3:48:00,21:30:00,6/20/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11203,824 EAST NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed
39518366,6:48:00,7:15:00,6/20/2018,6/20/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11225,109 MONTGOMERY STREET,ADDRESS,BROOKLYN,Closed
39518471,18:39:00,6:45:00,6/20/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,2225 TILDEN AVENUE,ADDRESS,BROOKLYN,Closed
39519135,1:01:00,22:00:00,6/20/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11235,821 AVENUE Z,ADDRESS,BROOKLYN,Closed
39519637,21:10:00,20:15:00,6/20/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,134 HURON STREET,ADDRESS,BROOKLYN,Closed
39519683,19:17:00,1:15:00,6/20/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11211,193 WITHERS STREET,ADDRESS,BROOKLYN,Closed
39520939,6:48:00,7:00:00,6/20/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11217,531 BERGEN STREET,ADDRESS,BROOKLYN,Closed
39520991,5:49:00,14:00:00,6/20/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11232,222 20 STREET,ADDRESS,BROOKLYN,Closed
39522132,19:29:00,21:00:00,6/20/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11209,211 72 STREET,ADDRESS,BROOKLYN,Closed
39522175,21:50:00,22:15:00,6/20/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11226,2225 TILDEN AVENUE,ADDRESS,BROOKLYN,Closed
39522176,20:14:00,23:30:00,6/20/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11222,0,INTERSECTION,BROOKLYN,Closed
39522237,22:07:00,4:15:00,6/20/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11234,6302 AVENUE U,ADDRESS,BROOKLYN,Closed
39522274,8:07:00,20:00:00,6/20/2018,6/21/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11230,1673 OCEAN AVENUE,ADDRESS,BROOKLYN,Closed
39522854,0:05:00,0:00:00,6/20/2018,6/26/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11224,602 SURF AVENUE,ADDRESS,BROOKLYN,Closed
39523601,20:59:00,21:30:00,6/21/2018,6/25/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11221,380 MADISON STREET,ADDRESS,BROOKLYN,Closed
39524283,0:04:00,1:30:00,6/21/2018,6/22/2018,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11201,85 JAY STREET,ADDRESS,BROOKLYN,Closed
